date,method,confidence,window_start,window_days,var_usd,es_usd,actual_pnl_usd,breach
2025-03-14,Parametric (Normal),0.95,2020-04-14,1236,20147109.72901325,25553315.93457168,22450250.701594695,False
2025-03-14,Parametric (Normal),0.97,2020-04-14,1236,23199669.657945532,28210135.753999636,22450250.701594695,False
2025-03-14,Parametric (Normal),0.99,2020-04-14,1236,28964191.174405992,33348398.65265595,22450250.701594695,False
2025-03-14,Monte Carlo (Student-t),0.95,2020-04-14,1236,19055192.727224045,27563034.522436693,22450250.701594695,False
2025-03-14,Monte Carlo (Student-t),0.97,2020-04-14,1236,22991181.83485506,31972699.1635872,22450250.701594695,False
2025-03-14,Monte Carlo (Student-t),0.99,2020-04-14,1236,31703693.02467136,42924501.993748754,22450250.701594695,False
2025-03-17,Historical,0.95,2020-04-17,1234,19938801.504454456,29658940.144853275,2469651.312877189,False
2025-03-17,Historical,0.97,2020-04-17,1234,24581697.23319758,34609957.39992589,2469651.312877189,False
2025-03-17,Historical,0.99,2020-04-17,1234,35785456.01084574,43215746.806312576,2469651.312877189,False
2025-03-17,Parametric (Normal),0.95,2020-04-17,1234,20107643.186152235,25501916.443276588,2469651.312877189,False
2025-03-17,Parametric (Normal),0.97,2020-04-17,1234,23153465.295837734,28152871.94811897,2469651.312877189,False
2025-03-17,Parametric (Normal),0.99,2020-04-17,1234,28905262.965780403,33279793.321151026,2469651.312877189,False
2025-03-17,Monte Carlo (Student-t),0.95,2020-04-17,1234,19484746.33345579,28150879.350170188,2469651.312877189,False
2025-03-17,Monte Carlo (Student-t),0.97,2020-04-17,1234,23971484.186698876,32550821.08382186,2469651.312877189,False
2025-03-17,Monte Carlo (Student-t),0.99,2020-04-17,1234,32657199.011478905,43090568.12777106,2469651.312877189,False
2025-03-18,Historical,0.95,2020-04-20,1234,19938801.504454456,29658940.144853275,-13629074.756953664,False
2025-03-18,Historical,0.97,2020-04-20,1234,24581697.23319758,34609957.39992589,-13629074.756953664,False
2025-03-18,Historical,0.99,2020-04-20,1234,35785456.01084574,43215746.806312576,-13629074.756953664,False
2025-03-18,Parametric (Normal),0.95,2020-04-20,1234,20105483.089166757,25495985.879514746,-13629074.756953664,False
2025-03-18,Parametric (Normal),0.97,2020-04-20,1234,23149176.242730852,28145088.43045951,-13629074.756953664,False
2025-03-18,Parametric (Normal),0.99,2020-04-20,1234,28896953.544964075,33268426.20922768,-13629074.756953664,False
2025-03-18,Monte Carlo (Student-t),0.95,2020-04-20,1234,19190584.418449696,28408782.62312088,-13629074.756953664,False
2025-03-18,Monte Carlo (Student-t),0.97,2020-04-20,1234,23031413.42177928,33332550.40882496,-13629074.756953664,False
2025-03-18,Monte Carlo (Student-t),0.99,2020-04-20,1234,33951067.50059968,45229886.92789413,-13629074.756953664,False
2025-03-19,Historical,0.95,2020-04-20,1235,19932851.325089633,29658940.144853275,12203634.192060856,False
2025-03-19,Historical,0.97,2020-04-20,1235,24578295.049898632,34346038.01620036,12203634.192060856,False
2025-03-19,Historical,0.99,2020-04-20,1235,35776129.0343468,43215746.806312576,12203634.192060856,False
2025-03-19,Parametric (Normal),0.95,2020-04-20,1235,20120042.38871358,25511211.25055144,12203634.192060856,False
2025-03-19,Parametric (Normal),0.97,2020-04-20,1235,23164111.632841457,28160641.13491045,12203634.192060856,False
2025-03-19,Parametric (Normal),0.99,2020-04-20,1235,28912599.15279277,33284611.973220594,12203634.192060856,False
2025-03-19,Monte Carlo (Student-t),0.95,2020-04-20,1235,18816569.478990097,27207595.759526234,12203634.192060856,False
2025-03-19,Monte Carlo (Student-t),0.97,2020-04-20,1235,22711369.742516775,31507522.445485193,12203634.192060856,False
2025-03-19,Monte Carlo (Student-t),0.99,2020-04-20,1235,32790150.421758007,41817439.45049591,12203634.192060856,False
2025-03-20,Historical,0.95,2020-04-20,1236,19926901.14572481,29658940.144853275,-1648074.3465381048,False
2025-03-20,Historical,0.97,2020-04-20,1236,24574206.397212457,34346038.01620036,-1648074.3465381048,False
2025-03-20,Historical,0.99,2020-04-20,1236,35766802.05784786,43215746.806312576,-1648074.3465381048,False
2025-03-20,Parametric (Normal),0.95,2020-04-20,1236,20108824.927735053,25499425.93772698,-1648074.3465381048,False
2025-03-20,Parametric (Normal),0.97,2020-04-20,1236,23152573.540032666,28148576.757621676,-1648074.3465381048,False
2025-03-20,Parametric (Normal),0.99,2020-04-20,1236,28900455.571761824,33272007.88805517,-1648074.3465381048,False
2025-03-20,Monte Carlo (Student-t),0.95,2020-04-20,1236,18894678.47866588,27488587.84740597,-1648074.3465381048,False
2025-03-20,Monte Carlo (Student-t),0.97,2020-04-20,1236,23055142.227270573,31984804.485642366,-1648074.3465381048,False
2025-03-20,Monte Carlo (Student-t),0.99,2020-04-20,1236,32668293.98739549,42155181.9830649,-1648074.3465381048,False
2025-03-21,Historical,0.95,2020-04-21,1236,19926901.14572481,29658940.144853275,4093344.7789072343,False
2025-03-21,Historical,0.97,2020-04-21,1236,24574206.397212457,34346038.01620036,4093344.7789072343,False
2025-03-21,Historical,0.99,2020-04-21,1236,35766802.05784786,43215746.806312576,4093344.7789072343,False
2025-03-21,Parametric (Normal),0.95,2020-04-21,1236,20081603.437061667,25468308.261753455,4093344.7789072343,False
2025-03-21,Parametric (Normal),0.97,2020-04-21,1236,23123152.10753859,28115544.344782412,4093344.7789072343,False
2025-03-21,Parametric (Normal),0.99,2020-04-21,1236,28866879.72059765,33235272.393311005,4093344.7789072343,False
2025-03-21,Monte Carlo (Student-t),0.95,2020-04-21,1236,19398716.471880578,28986483.372223012,4093344.7789072343,False
2025-03-21,Monte Carlo (Student-t),0.97,2020-04-21,1236,23596941.74071655,34072332.002753705,4093344.7789072343,False
2025-03-21,Monte Carlo (Student-t),0.99,2020-04-21,1236,33927392.62627291,46280030.70470852,4093344.7789072343,False
2025-03-24,Historical,0.95,2020-04-24,1234,19873859.493120052,29380590.96521961,20322906.00625547,False
2025-03-24,Historical,0.97,2020-04-24,1234,24446095.2797122,34270125.54674123,20322906.00625547,False
2025-03-24,Historical,0.99,2020-04-24,1234,35151114.91920716,43062342.898560874,20322906.00625547,False
2025-03-24,Parametric (Normal),0.95,2020-04-24,1234,19963562.79894747,25322969.972185817,20322906.00625547,False
2025-03-24,Parametric (Normal),0.97,2020-04-24,1234,22989698.125239506,27956790.928479355,20322906.00625547,False
2025-03-24,Parametric (Normal),0.99,2020-04-24,1234,28704318.839085136,33050574.25637567,20322906.00625547,False
2025-03-24,Monte Carlo (Student-t),0.95,2020-04-24,1234,19384148.032215264,27687858.126260072,20322906.00625547,False
2025-03-24,Monte Carlo (Student-t),0.97,2020-04-24,1234,23286686.900049835,31952182.304246858,20322906.00625547,False
2025-03-24,Monte Carlo (Student-t),0.99,2020-04-24,1234,31942791.05928982,42840199.83185011,20322906.00625547,False
2025-03-25,Historical,0.95,2020-04-27,1234,19873859.493120052,29380590.96521961,3072264.2166129556,False
2025-03-25,Historical,0.97,2020-04-27,1234,24446095.2797122,34270125.54674123,3072264.2166129556,False
2025-03-25,Historical,0.99,2020-04-27,1234,35151114.91920716,43062342.898560874,3072264.2166129556,False
2025-03-25,Parametric (Normal),0.95,2020-04-27,1234,19967765.611052632,25329144.97781761,3072264.2166129556,False
2025-03-25,Parametric (Normal),0.97,2020-04-27,1234,22995014.516572427,27963935.146651346,3072264.2166129556,False
2025-03-25,Parametric (Normal),0.99,2020-04-27,1234,28711738.13799994,33059592.921884958,3072264.2166129556,False
2025-03-25,Monte Carlo (Student-t),0.95,2020-04-27,1234,18982909.226037513,26912166.930085637,3072264.2166129556,False
2025-03-25,Monte Carlo (Student-t),0.97,2020-04-27,1234,22727095.73767607,31119876.314844754,3072264.2166129556,False
2025-03-25,Monte Carlo (Student-t),0.99,2020-04-27,1234,31822827.289233565,40767576.23277563,3072264.2166129556,False
2025-03-26,Historical,0.95,2020-04-27,1235,19872067.896521546,29380590.96521961,-15982080.091281267,False
2025-03-26,Historical,0.97,2020-04-27,1235,24439332.289397683,34011562.56907655,-15982080.091281267,False
2025-03-26,Historical,0.99,2020-04-27,1235,35150829.050534174,43062342.898560874,-15982080.091281267,False
2025-03-26,Parametric (Normal),0.95,2020-04-27,1235,19957839.896118995,25317095.88285756,-15982080.091281267,False
2025-03-26,Parametric (Normal),0.97,2020-04-27,1235,22983889.85647539,27950842.54022987,-15982080.091281267,False
2025-03-26,Parametric (Normal),0.99,2020-04-27,1235,28698349.363404777,33044482.174757298,-15982080.091281267,False
2025-03-26,Monte Carlo (Student-t),0.95,2020-04-27,1235,18837709.739576027,27327283.449172188,-15982080.091281267,False
2025-03-26,Monte Carlo (Student-t),0.97,2020-04-27,1235,22894835.23198066,31613335.053459376,-15982080.091281267,False
2025-03-26,Monte Carlo (Student-t),0.99,2020-04-27,1235,31767326.43319635,42009843.05444437,-15982080.091281267,False
2025-03-27,Historical,0.95,2020-04-27,1236,19870276.299923036,29380590.96521961,-3926963.5018605846,False
2025-03-27,Historical,0.97,2020-04-27,1236,24431232.130269006,34011562.56907655,-3926963.5018605846,False
2025-03-27,Historical,0.99,2020-04-27,1236,35150543.181861185,43062342.898560874,-3926963.5018605846,False
2025-03-27,Parametric (Normal),0.95,2020-04-27,1236,19978355.772783272,25339304.80709574,-3926963.5018605846,False
2025-03-27,Parametric (Normal),0.97,2020-04-27,1236,23005361.695414383,27973883.49383921,-3926963.5018605846,False
2025-03-27,Parametric (Normal),0.99,2020-04-27,1236,28721626.462594133,33069132.264830153,-3926963.5018605846,False
2025-03-27,Monte Carlo (Student-t),0.95,2020-04-27,1236,19750698.32576469,28872092.009232994,-3926963.5018605846,False
2025-03-27,Monte Carlo (Student-t),0.97,2020-04-27,1236,24132102.78300427,33612590.53254282,-3926963.5018605846,False
2025-03-27,Monte Carlo (Student-t),0.99,2020-04-27,1236,33331379.386201087,44407109.48555604,-3926963.5018605846,False
2025-03-28,Historical,0.95,2020-04-28,1236,19870276.299923036,29380590.96521961,-22302401.99158507,True
2025-03-28,Historical,0.97,2020-04-28,1236,24431232.130269006,34011562.56907655,-22302401.99158507,False
2025-03-28,Historical,0.99,2020-04-28,1236,35150543.181861185,43062342.898560874,-22302401.99158507,False
2025-03-28,Parametric (Normal),0.95,2020-04-28,1236,19985932.042546894,25345275.172532618,-22302401.99158507,True
2025-03-28,Parametric (Normal),0.97,2020-04-28,1236,23012031.207460836,27979064.65548304,-22302401.99158507,False
2025-03-28,Parametric (Normal),0.99,2020-04-28,1236,28726583.63336226,33072787.114249256,-22302401.99158507,False
2025-03-28,Monte Carlo (Student-t),0.95,2020-04-28,1236,18806002.6147632,27264048.593090657,-22302401.99158507,True
2025-03-28,Monte Carlo (Student-t),0.97,2020-04-28,1236,23004602.026473504,31630998.52295089,-22302401.99158507,False
2025-03-28,Monte Carlo (Student-t),0.99,2020-04-28,1236,32764978.46674197,40578825.72972047,-22302401.99158507,False
2025-03-31,Historical,0.95,2020-04-30,1235,19932851.325089633,29419385.348166134,4157149.410952153,False
2025-03-31,Historical,0.97,2020-04-30,1235,24439332.289397683,34011562.56907655,4157149.410952153,False
2025-03-31,Historical,0.99,2020-04-30,1235,35150829.050534174,43062342.898560874,4157149.410952153,False
2025-03-31,Parametric (Normal),0.95,2020-04-30,1235,19995645.801517975,25349264.089375734,4157149.410952153,False
2025-03-31,Parametric (Normal),0.97,2020-04-30,1235,23018512.491935972,27980240.162431985,4157149.410952153,False
2025-03-31,Parametric (Normal),0.99,2020-04-30,1235,28726960.641683247,33068521.514664654,4157149.410952153,False
2025-03-31,Monte Carlo (Student-t),0.95,2020-04-30,1235,18837090.314628404,27519863.445940256,4157149.410952153,False
2025-03-31,Monte Carlo (Student-t),0.97,2020-04-30,1235,22817243.114554778,32101273.621542115,4157149.410952153,False
2025-03-31,Monte Carlo (Student-t),0.99,2020-04-30,1235,31755248.801828027,43325129.03502174,4157149.410952153,False
2025-04-01,Historical,0.95,2020-05-01,1235,19932851.325089633,29419385.348166134,5750879.464012296,False
2025-04-01,Historical,0.97,2020-05-01,1235,24439332.289397683,34011562.56907655,5750879.464012296,False
2025-04-01,Historical,0.99,2020-05-01,1235,35150829.050534174,43062342.898560874,5750879.464012296,False
2025-04-01,Parametric (Normal),0.95,2020-05-01,1235,19988969.468962952,25342446.961615127,5750879.464012296,False
2025-04-01,Parametric (Normal),0.97,2020-05-01,1235,23011756.660784997,27973353.84243591,5750879.464012296,False
2025-04-01,Parametric (Normal),0.99,2020-05-01,1235,28720054.68362975,33061501.377578802,5750879.464012296,False
2025-04-01,Monte Carlo (Student-t),0.95,2020-05-01,1235,19708359.261511475,28089074.088704985,5750879.464012296,False
2025-04-01,Monte Carlo (Student-t),0.97,2020-05-01,1235,23677187.480204426,32443905.67314241,5750879.464012296,False
2025-04-01,Monte Carlo (Student-t),0.99,2020-05-01,1235,33187145.693166707,42428085.32507923,5750879.464012296,False
2025-04-02,Historical,0.95,2020-05-04,1235,19872067.896521546,29246836.870192382,6995894.601924715,False
2025-04-02,Historical,0.97,2020-05-04,1235,24173575.902646206,33842603.91665342,6995894.601924715,False
2025-04-02,Historical,0.99,2020-05-04,1235,35150829.050534174,43062342.898560874,6995894.601924715,False
2025-04-02,Parametric (Normal),0.95,2020-05-04,1235,19908346.926086765,25248819.444543038,6995894.601924715,False
2025-04-02,Parametric (Normal),0.97,2020-05-04,1235,22923790.99010388,27873335.175659016,6995894.601924715,False
2025-04-02,Parametric (Normal),0.99,2020-05-04,1235,28618222.08839511,32949122.291338056,6995894.601924715,False
2025-04-02,Monte Carlo (Student-t),0.95,2020-05-04,1235,18361420.3527145,26755839.127187207,6995894.601924715,False
2025-04-02,Monte Carlo (Student-t),0.97,2020-05-04,1235,21909300.113380082,31242509.78033414,6995894.601924715,False
2025-04-02,Monte Carlo (Student-t),0.99,2020-05-04,1235,30709791.55291421,42782331.2418534,6995894.601924715,False
2025-04-03,Historical,0.95,2020-05-04,1236,19870276.299923036,29246836.870192382,-52480410.36073109,True
2025-04-03,Historical,0.97,2020-05-04,1236,24171849.119824708,33842603.91665342,-52480410.36073109,True
2025-04-03,Historical,0.99,2020-05-04,1236,35150543.181861185,43062342.898560874,-52480410.36073109,True
2025-04-03,Parametric (Normal),0.95,2020-05-04,1236,19896877.217949394,25235644.940498427,-52480410.36073109,True
2025-04-03,Parametric (Normal),0.97,2020-05-04,1236,22911358.686113603,27859322.868655697,-52480410.36073109,True
2025-04-03,Parametric (Normal),0.99,2020-05-04,1236,28603971.997159068,32933489.681810763,-52480410.36073109,True
2025-04-03,Monte Carlo (Student-t),0.95,2020-05-04,1236,19087085.58486749,27931748.702390496,-52480410.36073109,True
2025-04-03,Monte Carlo (Student-t),0.97,2020-05-04,1236,23757647.710098766,32420025.453739293,-52480410.36073109,True
2025-04-03,Monte Carlo (Student-t),0.99,2020-05-04,1236,32902990.935629997,42612720.517548665,-52480410.36073109,True
2025-04-04,Historical,0.95,2020-05-04,1237,19920950.966359988,29772373.323609002,-60261729.346191026,True
2025-04-04,Historical,0.97,2020-05-04,1237,24423131.971140325,34587490.31848334,-60261729.346191026,True
2025-04-04,Historical,0.99,2020-05-04,1237,35757475.08134891,44394639.95820049,-60261729.346191026,True
2025-04-04,Parametric (Normal),0.95,2020-05-04,1237,20080731.713187568,25455198.376949955,-60261729.346191026,True
2025-04-04,Parametric (Normal),0.97,2020-05-04,1237,23115370.229253713,28096420.1521123,-60261729.346191026,True
2025-04-04,Parametric (Normal),0.99,2020-05-04,1237,28846048.55426917,33204516.589514643,-60261729.346191026,True
2025-04-04,Monte Carlo (Student-t),0.95,2020-05-04,1237,19477965.456687663,28138998.00956291,-60261729.346191026,True
2025-04-04,Monte Carlo (Student-t),0.97,2020-05-04,1237,23381467.850458268,32743439.086574644,-60261729.346191026,True
2025-04-04,Monte Carlo (Student-t),0.99,2020-05-04,1237,32652202.300124437,44105938.91485553,-60261729.346191026,True
2025-04-07,Historical,0.95,2020-05-07,1235,20036899.920068584,30421495.50925406,856754.6855353771,False
2025-04-07,Historical,0.97,2020-05-07,1235,24578295.049898632,35530042.869817734,856754.6855353771,False
2025-04-07,Historical,0.99,2020-05-07,1235,37968229.00233837,46253754.043652795,856754.6855353771,False
2025-04-07,Parametric (Normal),0.95,2020-05-07,1235,20345828.77761628,25771514.79761398,856754.6855353771,False
2025-04-07,Parametric (Normal),0.97,2020-05-07,1235,23409387.78773773,28437907.754860427,856754.6855353771,False
2025-04-07,Parametric (Normal),0.99,2020-05-07,1235,29194680.211781472,33594685.00609602,856754.6855353771,False
2025-04-07,Monte Carlo (Student-t),0.95,2020-05-07,1235,18951144.92955989,28428948.290141888,856754.6855353771,False
2025-04-07,Monte Carlo (Student-t),0.97,2020-05-07,1235,23158440.37206258,33519583.6363418,856754.6855353771,False
2025-04-07,Monte Carlo (Student-t),0.99,2020-05-07,1235,33466136.77355343,46102812.83915751,856754.6855353771,False
2025-04-08,Historical,0.95,2020-05-08,1235,20036899.920068584,30421495.50925406,-17010572.91673738,False
2025-04-08,Historical,0.97,2020-05-08,1235,24578295.049898632,35530042.869817734,-17010572.91673738,False
2025-04-08,Historical,0.99,2020-05-08,1235,37968229.00233837,46253754.043652795,-17010572.91673738,False
2025-04-08,Parametric (Normal),0.95,2020-05-08,1235,20348681.618777156,25772821.32501465,-17010572.91673738,False
2025-04-08,Parametric (Normal),0.97,2020-05-08,1235,23411367.51839515,28438454.363588206,-17010572.91673738,False
2025-04-08,Parametric (Normal),0.99,2020-05-08,1235,29195011.14130128,33593761.93972789,-17010572.91673738,False
2025-04-08,Monte Carlo (Student-t),0.95,2020-05-08,1235,19331521.59535894,28197049.48356043,-17010572.91673738,False
2025-04-08,Monte Carlo (Student-t),0.97,2020-05-08,1235,22849478.298674643,32977291.282765754,-17010572.91673738,False
2025-04-08,Monte Carlo (Student-t),0.99,2020-05-08,1235,33192395.334737416,45197775.47033895,-17010572.91673738,False
2025-04-09,Historical,0.95,2020-05-11,1235,20036899.920068584,30421495.50925406,109409179.81792916,False
2025-04-09,Historical,0.97,2020-05-11,1235,24578295.049898632,35530042.869817734,109409179.81792916,False
2025-04-09,Historical,0.99,2020-05-11,1235,37968229.00233837,46253754.043652795,109409179.81792916,False
2025-04-09,Parametric (Normal),0.95,2020-05-11,1235,20379268.719564065,25804081.44179726,109409179.81792916,False
2025-04-09,Parametric (Normal),0.97,2020-05-11,1235,23442334.63089117,28470045.226585098,109409179.81792916,False
2025-04-09,Parametric (Normal),0.99,2020-05-11,1235,29226695.876292747,33625992.462587796,109409179.81792916,False
2025-04-09,Monte Carlo (Student-t),0.95,2020-05-11,1235,18995520.856566656,27763416.634226255,109409179.81792916,False
2025-04-09,Monte Carlo (Student-t),0.97,2020-05-11,1235,22537367.776408106,32563833.402307466,109409179.81792916,False
2025-04-09,Monte Carlo (Student-t),0.99,2020-05-11,1235,32810391.24447277,43997874.225836426,109409179.81792916,False
2025-04-10,Historical,0.95,2020-05-11,1236,20033442.239423364,30421495.50925406,-38254549.76634014,True
2025-04-10,Historical,0.97,2020-05-11,1236,24574206.397212457,35530042.869817734,-38254549.76634014,True
2025-04-10,Historical,0.99,2020-05-11,1236,37939820.17253496,46253754.043652795,-38254549.76634014,True
2025-04-10,Parametric (Normal),0.95,2020-05-11,1236,20877493.308285255,26451162.141709827,-38254549.76634014,True
2025-04-10,Parametric (Normal),0.97,2020-05-11,1236,24024609.32479191,29190279.604218952,-38254549.76634014,True
2025-04-10,Parametric (Normal),0.99,2020-05-11,1236,29967692.643157903,34487705.319637865,-38254549.76634014,True
2025-04-10,Monte Carlo (Student-t),0.95,2020-05-11,1236,19075150.185603317,28810045.09050315,-38254549.76634014,True
2025-04-10,Monte Carlo (Student-t),0.97,2020-05-11,1236,23533333.343131747,33950714.87209486,-38254549.76634014,True
2025-04-10,Monte Carlo (Student-t),0.99,2020-05-11,1236,33623295.09749159,46432290.25966807,-38254549.76634014,True
2025-04-11,Historical,0.95,2020-05-11,1237,20097094.16058745,30714547.804693393,19607751.847899023,False
2025-04-11,Historical,0.97,2020-05-11,1237,24643250.98377455,35889872.578975216,19607751.847899023,False
2025-04-11,Historical,0.99,2020-05-11,1237,38689480.613901794,46253754.043652795,19607751.847899023,False
2025-04-11,Parametric (Normal),0.95,2020-05-11,1237,20977347.92279867,26568309.36834251,19607751.847899023,False
2025-04-11,Parametric (Normal),0.97,2020-05-11,1237,24134228.038715284,29315925.092453443,19607751.847899023,False
2025-04-11,Parametric (Normal),0.99,2020-05-11,1237,30095750.097826097,34629786.36062318,19607751.847899023,False
2025-04-11,Monte Carlo (Student-t),0.95,2020-05-11,1237,20476137.782819174,30247745.844247237,19607751.847899023,False
2025-04-11,Monte Carlo (Student-t),0.97,2020-05-11,1237,24439698.593069725,35555101.279951796,19607751.847899023,False
2025-04-11,Monte Carlo (Student-t),0.99,2020-05-11,1237,35058169.02573912,49144636.7825574,19607751.847899023,False
2025-04-14,Historical,0.95,2020-05-14,1235,20102987.5163303,30714547.804693393,6134005.587219102,False
2025-04-14,Historical,0.97,2020-05-14,1235,24647309.472823575,35889872.578975216,6134005.587219102,False
2025-04-14,Historical,0.99,2020-05-14,1235,38703072.20288808,46253754.043652795,6134005.587219102,False
2025-04-14,Parametric (Normal),0.95,2020-05-14,1235,20935762.42397827,26526556.486201618,6134005.587219102,False
2025-04-14,Parametric (Normal),0.97,2020-05-14,1235,24092548.028587423,29274089.951644193,6134005.587219102,False
2025-04-14,Parametric (Normal),0.99,2020-05-14,1235,30053891.610460076,34587792.1323739,6134005.587219102,False
2025-04-14,Monte Carlo (Student-t),0.95,2020-05-14,1235,19046033.759114202,28485144.93455547,6134005.587219102,False
2025-04-14,Monte Carlo (Student-t),0.97,2020-05-14,1235,23732291.33401573,33333656.944927696,6134005.587219102,False
2025-04-14,Monte Carlo (Student-t),0.99,2020-05-14,1235,34261971.52187734,44362611.06478184,6134005.587219102,False
2025-04-15,Historical,0.95,2020-05-15,1235,20102987.5163303,30714547.804693393,-2224084.8546017287,False
2025-04-15,Historical,0.97,2020-05-15,1235,24647309.472823575,35889872.578975216,-2224084.8546017287,False
2025-04-15,Historical,0.99,2020-05-15,1235,38703072.20288808,46253754.043652795,-2224084.8546017287,False
2025-04-15,Parametric (Normal),0.95,2020-05-15,1235,20935417.338118333,26524663.557621486,-2224084.8546017287,False
2025-04-15,Parametric (Normal),0.97,2020-05-15,1235,24091328.96891215,29271436.353000805,-2224084.8546017287,False
2025-04-15,Parametric (Normal),0.99,2020-05-15,1235,30051022.11935001,34583667.405453175,-2224084.8546017287,False
2025-04-15,Monte Carlo (Student-t),0.95,2020-05-15,1235,19336725.574621685,29598820.651422918,-2224084.8546017287,False
2025-04-15,Monte Carlo (Student-t),0.97,2020-05-15,1235,24120619.369032253,35088926.63303669,-2224084.8546017287,False
2025-04-15,Monte Carlo (Student-t),0.99,2020-05-15,1235,34871339.46449356,48761589.17588405,-2224084.8546017287,False
2025-04-16,Historical,0.95,2020-05-18,1235,20102987.5163303,30714547.804693393,-27837220.219823904,True
2025-04-16,Historical,0.97,2020-05-18,1235,24647309.472823575,35889872.578975216,-27837220.219823904,True
2025-04-16,Historical,0.99,2020-05-18,1235,38703072.20288808,46253754.043652795,-27837220.219823904,False
2025-04-16,Parametric (Normal),0.95,2020-05-18,1235,20941769.881323945,26530622.290302694,-27837220.219823904,True
2025-04-16,Parametric (Normal),0.97,2020-05-18,1235,24097459.150968246,29277201.55188649,-27837220.219823904,True
2025-04-16,Parametric (Normal),0.99,2020-05-18,1235,30056732.38970555,34589058.31191831,-27837220.219823904,False
2025-04-16,Monte Carlo (Student-t),0.95,2020-05-18,1235,19835583.34211123,29695773.118299633,-27837220.219823904,True
2025-04-16,Monte Carlo (Student-t),0.97,2020-05-18,1235,24093652.74201339,34939066.152397156,-27837220.219823904,True
2025-04-16,Monte Carlo (Student-t),0.99,2020-05-18,1235,35622842.07036277,47786624.01189727,-27837220.219823904,False
2025-04-17,Historical,0.95,2020-05-18,1236,20182205.65265126,30838628.114585225,-1028482.1232594607,False
2025-04-17,Historical,0.97,2020-05-18,1236,24860847.851660173,35973781.99785198,-1028482.1232594607,False
2025-04-17,Historical,0.99,2020-05-18,1236,38696276.40839494,46253754.043652795,-1028482.1232594607,False
2025-04-17,Parametric (Normal),0.95,2020-05-18,1236,20997754.525004476,26594890.315577097,-1028482.1232594607,False
2025-04-17,Parametric (Normal),0.97,2020-05-18,1236,24158120.922706436,29345540.352775753,-1028482.1232594607,False
2025-04-17,Parametric (Normal),0.99,2020-05-18,1236,30126226.553256292,34665269.952041015,-1028482.1232594607,False
2025-04-17,Monte Carlo (Student-t),0.95,2020-05-18,1236,20453094.477001105,30014067.8039524,-1028482.1232594607,False
2025-04-17,Monte Carlo (Student-t),0.97,2020-05-18,1236,24270530.752131402,35206788.326782286,-1028482.1232594607,False
2025-04-17,Monte Carlo (Student-t),0.99,2020-05-18,1236,35660512.99517275,48402350.6087579,-1028482.1232594607,False
2025-04-21,Historical,0.95,2020-05-21,1234,20197391.511099633,30838628.114585225,-26196032.65103776,True
2025-04-21,Historical,0.97,2020-05-21,1234,24885307.36573717,36273829.74070901,-26196032.65103776,True
2025-04-21,Historical,0.99,2020-05-21,1234,38709867.997381225,46253754.043652795,-26196032.65103776,False
2025-04-21,Parametric (Normal),0.95,2020-05-21,1234,20993751.00126219,26582210.374311697,-26196032.65103776,True
2025-04-21,Parametric (Normal),0.97,2020-05-21,1234,24149218.34712434,29328596.482766133,-26196032.65103776,True
2025-04-21,Parametric (Normal),0.99,2020-05-21,1234,30108072.50009526,34640079.68658195,-26196032.65103776,False
2025-04-21,Monte Carlo (Student-t),0.95,2020-05-21,1234,19194182.15009802,29169068.74399819,-26196032.65103776,True
2025-04-21,Monte Carlo (Student-t),0.97,2020-05-21,1234,23665990.404739723,34489856.48517984,-26196032.65103776,True
2025-04-21,Monte Carlo (Student-t),0.99,2020-05-21,1234,33646505.54446361,48120607.219973005,-26196032.65103776,False
2025-04-22,Historical,0.95,2020-05-22,1234,20402609.506826293,30933788.325230762,25780693.347188175,False
2025-04-22,Historical,0.97,2020-05-22,1234,26196084.333244056,36273829.74070901,25780693.347188175,False
2025-04-22,Historical,0.99,2020-05-22,1234,38709867.997381225,46253754.043652795,25780693.347188175,False
2025-04-22,Parametric (Normal),0.95,2020-05-22,1234,21040104.26248783,26636736.482495565,25780693.347188175,False
2025-04-22,Parametric (Normal),0.97,2020-05-22,1234,24200186.32413798,29387139.045549426,25780693.347188175,False
2025-04-22,Parametric (Normal),0.99,2020-05-22,1234,30167755.008214466,34706390.03229937,25780693.347188175,False
2025-04-22,Monte Carlo (Student-t),0.95,2020-05-22,1234,18780987.226150148,28631953.735244393,25780693.347188175,False
2025-04-22,Monte Carlo (Student-t),0.97,2020-05-22,1234,23359866.009257693,33788514.35729968,25780693.347188175,False
2025-04-22,Monte Carlo (Student-t),0.99,2020-05-22,1234,34428817.572087295,46266280.99653792,25780693.347188175,False
2025-04-23,Historical,0.95,2020-05-26,1234,20402609.506826293,30933788.325230762,21323376.61204607,False
2025-04-23,Historical,0.97,2020-05-26,1234,26196084.333244056,36273829.74070901,21323376.61204607,False
2025-04-23,Historical,0.99,2020-05-26,1234,38709867.997381225,46253754.043652795,21323376.61204607,False
2025-04-23,Parametric (Normal),0.95,2020-05-26,1234,21052577.637588244,26656858.896649316,21323376.61204607,False
2025-04-23,Parametric (Normal),0.97,2020-05-26,1234,24216978.65216421,29411020.494742498,21323376.61204607,False
2025-04-23,Parametric (Normal),0.99,2020-05-26,1234,30192703.342232082,34737541.417577684,21323376.61204607,False
2025-04-23,Monte Carlo (Student-t),0.95,2020-05-26,1234,19741780.61627374,28757339.700763147,21323376.61204607,False
